logged_at,event_type,shop_id,shop_name,actor_user_id,actor_name,lot_id,vendor_id,vendor_name,vendor_gstin,purchase_date,vendor_invoice_number,invoice_value,reference,notes,product_id,product_name_snapshot,barcode,quantity,good_condition_quantity,breakage_quantity,current_price,row_total
2026-07-14T23:11:05+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000009,5,5,0,100.00,500.00
2026-07-14T23:11:09+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000010,1,1,0,100.00,100.00
2026-07-14T23:11:16+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000011,5,5,0,50.00,250.00
2026-07-14T23:11:20+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000012,5,5,0,100.00,500.00
2026-07-14T23:11:25+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000013,5,5,0,100.00,500.00
2026-07-14T23:11:29+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000016,5,5,0,100.00,500.00
2026-07-14T23:11:33+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000014,5,5,0,100.00,500.00
2026-07-14T23:11:46+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test Brand 750ml,8900000000610,5,5,0,200.00,1000.00
2026-07-14T23:11:57+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Zero Stock 750ml,8900000000630,3,3,0,150.00,450.00
2026-07-14T23:12:01+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test Brand 750ml,8900000000640,3,3,0,50.00,150.00
2026-07-14T23:24:46+05:30,lot.received,1,Shop S1,1,Super Admin,14,1,Legacy vendor,,2026-07-14,33DF/31,800.00,,33t,2,Paper Boat - Coconut 270ml,8906080604690,40,40,0,20.00,800.00
2026-07-14T23:43:54+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000001,5,5,0,100.00,500.00
2026-07-14T23:44:01+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000002,5,5,0,100.00,500.00
2026-07-14T23:44:01+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Test 750ml,8901000000003,5,5,0,250.00,1250.00
2026-07-14T23:44:06+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:44:12+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:44:18+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:44:23+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:44:28+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-14T23:44:33+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-14T23:44:39+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
2026-07-14T23:44:44+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000009,5,5,0,100.00,500.00
2026-07-14T23:44:49+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000010,1,1,0,100.00,100.00
2026-07-14T23:44:59+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000011,5,5,0,50.00,250.00
2026-07-14T23:45:04+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000012,5,5,0,100.00,500.00
2026-07-14T23:45:12+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000013,5,5,0,100.00,500.00
2026-07-14T23:45:18+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000016,5,5,0,100.00,500.00
2026-07-14T23:45:24+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000014,5,5,0,100.00,500.00
2026-07-14T23:45:38+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:45:44+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:45:50+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:46:05+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000001,5,5,0,100.00,500.00
2026-07-14T23:46:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000002,5,5,0,100.00,500.00
2026-07-14T23:46:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Test 750ml,8901000000003,5,5,0,250.00,1250.00
2026-07-14T23:46:16+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:46:21+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:46:26+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:46:30+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:46:35+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-14T23:46:40+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-14T23:46:44+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
2026-07-14T23:46:50+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000009,5,5,0,100.00,500.00
2026-07-14T23:46:53+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000010,1,1,0,100.00,100.00
2026-07-14T23:47:02+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000011,5,5,0,50.00,250.00
2026-07-14T23:47:07+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000012,5,5,0,100.00,500.00
2026-07-14T23:47:12+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000013,5,5,0,100.00,500.00
2026-07-14T23:47:18+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000016,5,5,0,100.00,500.00
2026-07-14T23:47:23+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000014,5,5,0,100.00,500.00
2026-07-14T23:47:35+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:47:40+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:47:46+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:47:51+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,1,1,0,100.00,100.00
2026-07-14T23:47:57+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:48:03+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:49:44+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000001,5,5,0,100.00,500.00
2026-07-14T23:49:50+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000002,5,5,0,100.00,500.00
2026-07-14T23:49:50+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,2,Test 750ml,8901000000003,5,5,0,250.00,1250.00
2026-07-14T23:49:55+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:50:00+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000004,5,5,0,500.00,2500.00
2026-07-14T23:50:05+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:50:11+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000005,5,5,0,100.00,500.00
2026-07-14T23:50:17+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000006,3,3,0,100.00,300.00
2026-07-14T23:50:23+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000007,5,5,0,100.00,500.00
2026-07-14T23:50:29+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000008,5,5,0,100.00,500.00
2026-07-14T23:50:35+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000009,5,5,0,100.00,500.00
2026-07-14T23:50:40+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000010,1,1,0,100.00,100.00
2026-07-14T23:50:49+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000011,5,5,0,50.00,250.00
2026-07-14T23:50:54+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000012,5,5,0,100.00,500.00
2026-07-14T23:51:01+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000013,5,5,0,100.00,500.00
2026-07-14T23:51:08+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000016,5,5,0,100.00,500.00
2026-07-14T23:51:13+05:30,lot.received,1,Shop One,1,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Test 750ml,8901000000014,5,5,0,100.00,500.00
2026-07-14T23:51:28+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:51:34+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:51:44+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:51:52+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,1,1,0,100.00,100.00
2026-07-14T23:51:58+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
2026-07-14T23:52:03+05:30,lot.received,1,Shop One,2,Owner One,1,1,Vendor One,,2026-07-14,TEST-INVOICE,0.00,,,1,Offline Test 750ml,8900000009001,10,10,0,100.00,1000.00
